Date,T_min,T_max,RH_min,RH_max,WS,SH,T_mean,RH,Ra,Rs,ETo
05-12-2014,20.1,13.5,87,98,14,0,16.8,92.5,22.55,5.64,1.08
06-12-2014,21,13.4,89,96,14,0,17.2,92.5,22.49,5.62,1.14
07-12-2014,16.7,14.8,58,93,28.66666667,0,15.75,75.5,22.44,5.61,3.22
08-12-2014,22.6,10.8,54,90,11.33333333,3.2,16.7,72,22.39,9.04,2.83
09-12-2014,24.1,12.9,70,93,13.33333333,1.6,18.5,81.5,22.34,7.3,2.27
10-12-2014,21.9,13.8,78,86,22.66666667,0,17.85,82,22.3,5.58,2.64
11-12-2014,17.5,10.3,59,95,18.66666667,0,13.9,77,22.26,5.57,2.28
12-12-2014,20.3,7.3,52,99,15.33333333,0,13.8,75.5,22.23,5.56,1.9
13-12-2014,22.3,8.7,62,88,10.66666667,5.5,15.5,75,22.2,11.43,2.58
14-12-2014,22.7,13.8,71,91,10,0,18.25,81,22.17,5.54,2.18
15-12-2014,22.5,14.8,61,91,19.33333333,0,18.65,76,22.15,5.54,3.13
16-12-2014,24.1,15.1,84,85,25.33333333,2.5,19.6,84.5,22.14,8.2,2.75
17-12-2014,19,10.1,64,91,36,0,14.55,77.5,22.12,5.53,2.6
18-12-2014,21,7.9,47,92,27.33333333,5.6,14.45,69.5,22.11,11.49,3.05
19-12-2014,23.1,7.3,47,89,18,6.8,15.2,68,22.11,12.77,3.18
20-12-2014,23.2,7.9,56,95,12,8.9,15.55,75.5,22.1,15.01,2.38
21-12-2014,20.8,8.2,51,90,18.66666667,2.7,14.5,70.5,22.11,8.4,2.87
22-12-2014,20.1,9.1,73,95,25.33333333,6.2,14.6,84,22.11,12.14,1.85
23-12-2014,19,9,88,95,14.66666667,1.1,14,91.5,22.12,6.7,1.1
24-12-2014,14.2,8.8,84,92,22.66666667,0.3,11.5,88,22.14,5.85,1.31
25-12-2014,14.8,9.8,79,90,31.33333333,0,12.3,84.5,22.16,5.54,1.76
26-12-2014,13.9,10.7,66,83,29.33333333,0,12.3,74.5,22.18,5.54,2.81
27-12-2014,19.2,6,74,94,22,2.5,12.6,84,22.2,8.22,1.58
28-12-2014,14.7,6.8,83,94,30,0,10.75,88.5,22.23,5.56,1.18
29-12-2014,12.9,6.6,81,94,24.66666667,0,9.75,87.5,22.27,5.57,1.19
30-12-2014,15,7,73,92,30.66666667,1.9,11,82.5,22.31,7.61,1.73
31-12-2014,17.7,6.4,61.5,91,15.33333333,4.2,12.05,76.25,22.35,10.1,2.13
01-01-2015,13.4,22.4,50,73,0.527777778,3.3,17.9,61.5,22.39,9.15,1.62
02-01-2015,16.4,25.6,74,80,1.5,4.4,21,77,22.44,10.35,2.08
03-01-2015,7,20.5,92,92,1.25,0,13.75,92,22.5,5.62,0.98
04-01-2015,16.1,19,89,94,1.194444444,0,17.55,91.5,22.55,5.64,1.09
05-01-2015,14.5,22.2,73,83,2.055555556,0.7,18.35,78,22.62,6.41,1.75
06-01-2015,9.5,18.3,66,88,1.25,0,13.9,77,22.68,5.67,1.36
07-01-2015,8,19,62,92,0.388888889,1.1,13.5,77,22.75,6.88,1.17
08-01-2015,7.8,22.2,68,93,0.388888889,3.6,15,80.5,22.82,9.63,1.41
09-01-2015,11.6,21.2,76,80,1,0.8,16.4,78,22.9,6.6,1.39
10-01-2015,11.1,18.3,75,83,2.111111111,0,14.7,79,22.98,5.74,1.5
11-01-2015,10,13.7,73,83,0.944444444,0,11.85,78,23.06,5.77,1.14
12-01-2015,4.3,14.5,62,91,0.75,0,9.4,76.5,23.15,5.79,1.1
13-01-2015,7,19,74,95,0.805555556,5.6,13,84.5,23.24,11.99,1.55
14-01-2015,9,18,85,94,0.944444444,1.7,13.5,89.5,23.33,7.72,1.18
15-01-2015,6.4,18.5,55,91,0.472222222,2.4,12.45,73,23.43,8.52,1.33
16-01-2015,9.1,22.6,86,93,0.805555556,5.8,15.85,89.5,23.53,12.35,1.68
17-01-2015,9.6,14.9,77,88,1.694444444,0,12.25,82.5,23.64,5.91,1.24
18-01-2015,6.9,13.8,86,87,1.472222222,0,10.35,86.5,23.74,5.94,1.03
19-01-2015,9,13.4,75,90,1.194444444,0,11.2,82.5,23.85,5.96,1.13
20-01-2015,6.4,13.8,66,89,1.361111111,0,10.1,77.5,23.97,5.99,1.26
21-01-2015,2.6,16.5,53,90,0.611111111,3.8,9.55,71.5,24.09,10.33,1.43
22-01-2015,3.8,21.8,43,88,0.416666667,6.7,12.8,65.5,24.21,13.67,1.77
23-01-2015,9.7,23.5,35,81,0.5,8.2,16.6,58,24.33,15.44,2.13
24-01-2015,10.8,24.8,54,85,1.166666667,7.4,17.8,69.5,24.45,14.59,2.49
25-01-2015,8.9,23.1,54,90,1.222222222,8.4,16,72,24.58,15.8,2.46
26-01-2015,9.7,22.7,85,95,1.194444444,6.5,16.2,90,24.72,13.68,1.88
27-01-2015,10.5,16.2,75,93,0.722222222,0,13.35,84,24.85,6.21,1.16
28-01-2015,13.1,19.1,63,96,1.222222222,0.5,16.1,79.5,24.99,6.83,1.52
29-01-2015,13.7,23.8,66,91,1.027777778,5.7,18.75,78.5,25.13,12.93,2.18
30-01-2015,7.9,21.1,61,90,0.916666667,0.8,14.5,75.5,25.27,7.25,1.56
31-01-2015,14.5,18.8,49,94,1.361111111,3.2,16.65,71.5,25.42,10.12,2.02
01-02-2015,5.6,20.2,44,91,0.5,6.4,12.9,67.5,25.56,13.95,1.89
02-02-2015,5.7,21.4,49,89,0.5,6.8,13.55,69,25.71,14.49,1.97
03-02-2015,7.1,23.3,45,89,0.333333333,7.5,15.2,67,25.86,15.39,2.05
04-02-2015,12.2,26.3,53,75,0.638888889,8.2,19.25,64,26.02,16.3,2.58
05-02-2015,9.8,25.7,76,93,1.5,8.8,17.75,84.5,26.18,17.1,2.6
06-02-2015,12.7,18.7,60,91,1.472222222,1.6,15.7,75.5,26.33,8.51,1.83
07-02-2015,8.7,21.4,56,90,1.027777778,3.5,15.05,73,26.49,10.86,1.99
08-02-2015,8.5,22.2,49,90,0.944444444,7.7,15.35,69.5,26.66,16.02,2.46
09-02-2015,10.9,23.6,58,88,1.222222222,6.4,17.25,73,26.82,14.51,2.51
10-02-2015,11.4,23.7,49,88,0.861111111,8.4,17.55,68.5,26.99,17.04,2.67
11-02-2015,8.5,24.8,36,87,1.194444444,8.4,16.65,61.5,27.15,17.12,3.04
12-02-2015,6.8,23.7,38,89,0.75,8.3,15.25,63.5,27.32,17.09,2.6
13-02-2015,9.3,23.6,45,90,0.861111111,4.5,16.45,67.5,27.49,12.46,2.3
14-02-2015,10.7,24.3,50,86,1,7.7,17.5,68,27.66,16.51,2.76
15-02-2015,12.4,24.2,50,93,0.666666667,3.8,18.3,71.5,27.84,11.71,2.16
16-02-2015,13.7,24.6,59,85,1.611111111,1.8,19.15,72,28.01,9.26,2.36
17-02-2015,13.1,24.4,64,89,1.25,0,18.75,76.5,28.19,7.05,1.87
18-02-2015,15.3,25.4,63,87,1.055555556,0,20.35,75,28.36,7.09,1.89
19-02-2015,16.1,26,53,86,1.5,0.2,21.05,69.5,28.54,7.39,2.34
20-02-2015,13.9,27.3,63,93,0.666666667,4.2,20.6,78,28.72,12.54,2.35
21-02-2015,15.5,26.4,56,96,0.611111111,2.8,20.95,76,28.9,10.82,2.16
22-02-2015,15.6,28.1,65,94,0.722222222,0,21.85,79.5,29.08,7.27,1.8
23-02-2015,16.1,28.1,75,94,0.694444444,2.1,22.1,84.5,29.26,10.03,2.05
24-02-2015,15.6,27.2,59,94,0.472222222,0,21.4,76.5,29.44,7.36,1.72
25-02-2015,15.9,28.9,64,94,0.333333333,0,22.4,79,29.62,7.4,1.68
26-02-2015,17.6,29.1,70,92,0.361111111,0.6,23.35,81,29.8,8.23,1.81
27-02-2015,15.1,27.8,52,92,1.638888889,2.9,21.45,72,29.98,11.3,2.91
28-02-2015,15.7,18.2,57,92,0.694444444,4.6,16.95,74.5,30.16,13.61,2.24
01-03-2015,18.4,29.6,76,82,0.833333333,1,24,79,30.34,8.91,2.1
02-03-2015,16.5,25.8,92,88,1.75,0,21.15,90,30.53,7.63,1.64
03-03-2015,15.7,20,61,98,1.25,0,17.85,79.5,30.71,7.68,1.8
04-03-2015,14.7,26.1,49,94,1.055555556,8,20.4,71.5,30.89,18.43,3.33
05-03-2015,11,26.1,41,81,1.5,8,18.55,61,31.07,18.51,3.69
06-03-2015,9.4,25.2,40,83,1.277777778,10.2,17.3,61.5,31.25,21.56,3.73
07-03-2015,11.6,26.6,40,84,1.138888889,10,19.1,62,31.43,21.39,3.8
08-03-2015,10.8,28.1,38,79,1.027777778,10.1,19.45,58.5,31.61,21.61,3.88
09-03-2015,12.8,29.5,51,86,0.583333333,10.1,21.15,68.5,31.79,21.71,3.68
10-03-2015,14.4,26.9,25,53,0.777777778,1.9,20.65,39,31.97,10.59,2.8
11-03-2015,10,30.7,35,79,1.777777778,10.2,20.35,57,32.15,22.03,4.85
12-03-2015,11.4,27.6,38,80,1.083333333,10.5,19.5,59,32.32,22.53,4.03
13-03-2015,13.3,29.5,40,84,1.138888889,9.6,21.4,62,32.5,21.38,4.14
14-03-2015,15.2,30.1,46,86,1.194444444,9.6,22.65,66,32.67,21.46,4.22
15-03-2015,15.5,31.3,55,88,1.472222222,5.9,23.4,71.5,32.85,16.41,3.75
16-03-2015,17,28.6,88,90,2.222222222,3.7,22.8,89,33.02,13.41,2.61
17-03-2015,16.1,24.6,45,90,1.222222222,1.7,20.35,67.5,33.19,10.67,2.67
18-03-2015,16.6,30.6,33,84,1.777777778,10.2,23.6,58.5,33.36,22.64,5.08
19-03-2015,14,29.6,38,79,1.472222222,10.1,21.8,58.5,33.53,22.58,4.64
20-03-2015,12.1,29.3,34,80,1.138888889,10.5,20.7,57,33.7,23.22,4.43
21-03-2015,13.4,30.6,93,80,0.75,9.8,22,86.5,33.87,22.32,3.86
22-03-2015,16.1,31.6,31,80,0.833333333,10,23.85,55.5,34.03,22.68,4.42
23-03-2015,16.2,33.6,34,82,0.888888889,9.7,24.9,58,34.19,22.33,4.59
24-03-2015,17.3,34.1,31,86,0.777777778,10,25.7,58.5,34.35,22.83,4.62
25-03-2015,18.2,34.8,31,76,0.527777778,9,26.5,53.5,34.51,21.48,4.24
26-03-2015,20.4,35.7,41,82,0.666666667,9,28.05,61.5,34.67,21.55,4.56
27-03-2015,22.1,35.5,41,91,1.527777778,8.4,28.8,66,34.83,20.76,5.17
28-03-2015,19.8,32.1,46,84,2.222222222,4.2,25.95,65,34.98,14.79,4.44
29-03-2015,21.8,32.9,48,88,1.361111111,7.3,27.35,68,35.14,19.3,4.54
30-03-2015,22.7,33.7,85,90,1.777777778,6.2,28.2,87.5,35.29,17.78,3.84
31-03-2015,18.4,30.1,60.5,94,1.527777778,0,24.25,77.25,35.44,8.86,2.65
01-04-2015,18.5,30.2,36,91,0.722222222,9.3,24.35,63.5,35.58,22.38,4.33
02-04-2015,19.4,34.2,30,75,0.861111111,9.8,26.8,52.5,35.73,23.17,4.91
03-04-2015,19.1,35.6,34,93,1.583333333,9.7,27.35,63.5,35.87,23.09,5.64
04-04-2015,20.2,35.1,51,93,1.388888889,7.2,27.65,72,36.01,19.5,4.68
05-04-2015,19.4,32.8,38,72,1.055555556,2.9,26.1,55,36.15,13.27,3.69
06-04-2015,19.2,32.4,34,79,1.5,4.9,25.8,56.5,36.29,16.24,4.48
07-04-2015,18.7,33.8,36,87,1.027777778,9,26.25,61.5,36.42,22.3,4.89
08-04-2015,18.4,33.9,26,83,0.861111111,5.9,26.15,54.5,36.55,17.8,4.22
09-04-2015,18.5,35.8,19,65,1.305555556,9.9,27.15,42,36.68,23.73,5.79
10-04-2015,15.7,36.2,24,69,1.5,10.1,25.95,46.5,36.81,24.07,6.02
11-04-2015,16.3,36.1,21,82,1.194444444,10.5,26.2,51.5,36.93,24.72,5.7
12-04-2015,21.1,37.1,63,78,1.222222222,6.9,29.1,70.5,37.06,19.45,4.72
13-04-2015,19.7,32,43,84,2.083333333,1,25.85,63.5,37.18,10.77,3.97
14-04-2015,21.2,31.5,37,76,1.944444444,7.4,26.35,56.5,37.3,20.28,5.32
15-04-2015,22,23.1,40,81,1.083333333,4.7,22.55,60.5,37.41,16.32,3.56
16-04-2015,21,34.1,31,75,1.416666667,0.5,27.55,53,37.53,10.12,3.89
17-04-2015,21.1,35.6,34,71,1.194444444,10.5,28.35,52.5,37.64,25,5.78
18-04-2015,19.7,36,52,89,1.972222222,8.8,27.85,70.5,37.75,22.52,5.62
19-04-2015,19,32,53,87,2.472222222,8.9,25.5,70,37.85,22.71,5.41
20-04-2015,21,32,54,83,2.861111111,9.2,26.5,68.5,37.96,23.19,5.73
21-04-2015,23.4,33.3,47,93,1.777777778,6.8,28.35,70,38.06,19.65,4.98
22-04-2015,21.1,35.7,37,86,1.472222222,8.1,28.4,61.5,38.16,21.62,5.49
23-04-2015,22.2,37.2,45,91,1.194444444,8.9,29.7,68,38.26,22.85,5.5
24-04-2015,23.2,34.8,51,87,3.111111111,8,29,69,38.35,21.54,6.07
25-04-2015,18,32.8,75,83,3.444444444,6.3,25.4,79,38.45,19.03,4.51
26-04-2015,20.1,24.8,49,84,1.527777778,0.1,22.45,66.5,38.54,9.78,2.9
27-04-2015,20.6,30.9,45,83,3.138888889,9.3,25.75,64,38.63,23.57,6.07
28-04-2015,21.3,32.5,64,84,2,8.6,26.9,74,38.71,22.55,5.13
29-04-2015,18.8,32.4,59,86,2.833333333,5.6,25.6,72.5,38.8,18.09,4.83
30-04-2015,21.1,30.5,58,78,2.055555556,9,25.8,68,38.88,23.2,5.26
01-05-2015,22.7,32.3,51,88,1.5,8.6,27.5,69.5,38.96,22.63,5.19
02-05-2015,24.3,33.6,53,84,2.166666667,9.1,28.95,68.5,39.04,23.4,5.81
03-05-2015,21.7,35,39,83,1.5,7.1,28.35,61,39.11,20.42,5.31
04-05-2015,19.6,36.2,18,84,0.944444444,10.5,27.9,51,39.18,25.54,5.71
05-05-2015,19.2,38.1,21,85,0.972222222,10.7,28.65,53,39.26,25.87,5.95
06-05-2015,21.7,38.7,43,91,0.944444444,10.2,30.2,67,39.32,25.14,5.86
07-05-2015,25.3,37.1,53,79,2.527777778,8.9,31.2,66,39.39,23.2,6.48
08-05-2015,24.7,35.6,49,78,3.027777778,4.7,30.15,63.5,39.46,16.92,5.78
09-05-2015,23.7,34.3,41,81,2.583333333,6.3,29,61,39.52,19.34,5.91
10-05-2015,25,25.4,55,79,2.222222222,7.1,25.2,67,39.58,20.55,4.77
11-05-2015,20.3,35.4,57,77,2.444444444,0,27.85,67,39.64,9.91,4.04
12-05-2015,24.1,34.3,63,79,2.888888889,6.8,29.2,71,39.69,20.13,5.49
13-05-2015,21.7,29.8,49,83,1.777777778,1.6,25.75,66,39.75,12.34,3.74
14-05-2015,24.4,35.7,45.5,90,1.305555556,10.9,30.05,67.75,39.8,26.31,6.13
15-05-2015,27.7,38.3,42,72,1.388888889,8.9,33,57,39.85,23.32,6.22
16-05-2015,25.4,35.8,37,68,1.472222222,0.7,30.6,52.5,39.9,11.03,4.21
17-05-2015,22.7,37.8,34,74,1.583333333,4.5,30.25,54,39.95,16.74,5.33
18-05-2015,25.4,37.3,50,83,1.694444444,10.6,31.35,66.5,39.99,25.9,6.51
19-05-2015,23.7,35.7,55,83,2.694444444,8.4,29.7,69,40.04,22.61,6.14
20-05-2015,21.7,34.8,55,91,2.444444444,7,28.25,73,40.08,20.52,5.43
21-05-2015,25.4,35.7,39,90,1.166666667,7.6,30.55,64.5,40.12,21.43,5.35
22-05-2015,24.4,39.3,32,93,1.194444444,10.2,31.85,62.5,40.16,25.33,6.36
23-05-2015,25.7,39.4,35,88,1.472222222,10.1,32.55,61.5,40.19,25.19,6.65
24-05-2015,24.8,40.2,53,70,1.722222222,9.2,32.5,61.5,40.23,23.85,6.53
25-05-2015,24.8,36.6,56,77,3.277777778,9.5,30.7,66.5,40.26,24.3,6.91
26-05-2015,22.1,35.8,48,77,2.944444444,5.2,28.95,62.5,40.29,17.86,5.93
27-05-2015,19.5,35.5,57,81,3.388888889,9.1,27.5,69,40.32,23.71,6.42
28-05-2015,24.8,33.7,60,78,2.944444444,9.1,29.25,69,40.35,23.72,6.16
29-05-2015,25.4,34.7,60,79,2.416666667,6.8,30.05,69.5,40.38,20.28,5.52
30-05-2015,25.3,36,59,83,3.166666667,6.4,30.65,71,40.4,19.68,5.84
31-05-2015,25.4,34.2,51,87,3.055555556,9.5,29.8,69,40.43,24.32,6.5
01-06-2015,25.8,37.7,35,86,2.25,8,31.75,60.5,40.45,22.08,6.65
02-06-2015,25.2,40.3,38,86,1.472222222,6.6,32.75,62,40.47,19.99,5.83
03-06-2015,26.5,38.7,43,86,1.638888889,6,32.6,64.5,40.49,19.1,5.6
04-06-2015,27.4,39,42,75,2.305555556,6.3,33.2,58.5,40.51,19.55,6.44
05-06-2015,27.4,38.5,36,78,1.75,6.9,32.95,57,40.53,20.45,6.15
06-06-2015,25.8,40.5,24,79,1.305555556,7.9,33.15,51.5,40.54,21.94,6.24
07-06-2015,27.5,42.4,26,85,1.138888889,10.7,34.95,55.5,40.56,26.13,6.92
08-06-2015,26.3,42.7,26,86,1.444444444,9.9,34.5,56,40.57,24.93,7.09
09-06-2015,26.8,42.2,43,81,1.805555556,10.7,34.5,62,40.58,26.12,7.42
10-06-2015,26,40,52,81,2.666666667,9.4,33,66.5,40.59,24.18,7.15
11-06-2015,24.4,37.8,59,77,3.611111111,8.2,31.1,68,40.6,22.39,6.79
12-06-2015,23.7,34,56,92,3.805555556,3.2,28.85,74,40.61,14.93,5.04
13-06-2015,23.8,35.2,71,92,2.222222222,5.6,29.5,81.5,40.61,18.51,4.63
14-06-2015,22.8,31.5,58,82,1.222222222,0,27.15,70,40.62,10.15,3.05
15-06-2015,24.5,32.6,54,89,1.888888889,9.6,28.55,71.5,40.62,24.48,5.73
16-06-2015,24.8,35.8,49,95,1.25,8,30.3,72,40.62,22.09,5.38
17-06-2015,25.5,35.8,48,89,2.138888889,9.8,30.65,68.5,40.63,24.77,6.4
18-06-2015,25.5,37.2,48,85,2.388888889,11.3,31.35,66.5,40.63,27,7.13
19-06-2015,26,37.7,50,82,2.583333333,10.5,31.85,66,40.62,25.81,7.12
20-06-2015,26.4,37.5,45,77,2.444444444,10.5,31.95,61,40.62,25.81,7.24
21-06-2015,26.4,38.2,44,74,3.25,11.9,32.3,59,40.62,27.89,8.28
22-06-2015,25.8,37.1,64,79,3.277777778,11.1,31.45,71.5,40.61,26.7,7.04
23-06-2015,24.7,33.8,68,85,4.638888889,4.1,29.25,76.5,40.61,16.26,5.05
24-06-2015,24.7,32.5,54,86,2.611111111,6,28.6,70,40.6,19.09,5.24
25-06-2015,24.1,35.7,55,86,1.166666667,7.1,29.9,70.5,40.59,20.73,5.05
26-06-2015,25.8,35.8,60,81,1.5,5.8,30.8,70.5,40.58,18.79,4.92
27-06-2015,25.4,33.8,86,92,1.555555556,2.2,29.6,89,40.57,13.42,3.21
28-06-2015,28.8,33.6,83,87,2.666666667,0,31.2,85,40.56,10.14,3.02
29-06-2015,24.1,29.5,66,90,3.333333333,0.2,26.8,78,40.54,10.43,3.45
30-06-2015,25.5,33.5,60,92,1.888888889,4.6,29.5,76,40.53,16.98,4.47
01-07-2015,24.8,35.8,90,85,1.416666667,5.1,30.3,87.5,40.51,17.73,4.08
02-07-2015,24.2,34.8,71,92,1.138888889,2.2,29.5,81.5,40.5,13.4,3.42
03-07-2015,24.6,35.5,65,89,1.166666667,8.4,30.05,77,40.48,22.63,5.25
04-07-2015,26.5,35.3,62,83,1.194444444,8,30.9,72.5,40.46,22.03,5.29
05-07-2015,26.1,36.3,80,91,1.333333333,3.8,31.2,85.5,40.44,15.77,3.89
06-07-2015,25.2,31.5,85,87,1.527777778,0,28.35,86,40.42,10.1,2.61
07-07-2015,27.7,30.4,83,92,1.222222222,0,29.05,87.5,40.39,10.1,2.55
08-07-2015,23.1,32.1,97,86,1.611111111,0.6,27.6,91.5,40.37,10.99,2.49
09-07-2015,23.8,32.8,66,89,1.444444444,3.6,28.3,77.5,40.34,15.45,3.87
10-07-2015,25.2,35.5,81,83,3.222222222,7.4,30.35,82,40.31,21.1,5.13
11-07-2015,24.5,29.7,77,87,4.75,0.8,27.1,82,40.28,11.26,3.48
12-07-2015,24,31.8,63,90,2.777777778,2,27.9,76.5,40.25,13.04,3.94
13-07-2015,26.3,34.7,84,85,0.861111111,9,30.5,84.5,40.22,23.47,5.23
14-07-2015,26.1,34.7,62,89,0.861111111,6.2,30.4,75.5,40.19,19.29,4.55
15-07-2015,26.4,35.5,89,89,1.166666667,8.1,30.95,89,40.15,22.11,4.97
16-07-2015,24.7,28.7,88,92,1.777777778,0,26.7,90,40.12,10.03,2.39
17-07-2015,24,30,70,95,1.944444444,0,27,82.5,40.08,10.02,2.82
18-07-2015,24.3,32.8,59,86,1.902777778,6.2,28.55,72.5,40.04,19.25,4.85
19-07-2015,25.6,34.5,63,91,1.861111111,9.7,30.05,77,40,24.46,5.74
20-07-2015,24.8,34.2,59,87,2.472222222,9.2,29.5,73,39.96,23.7,5.9
21-07-2015,24.6,34,56,86,2.777777778,7.6,29.3,71,39.92,21.31,5.72
22-07-2015,24.6,34.7,87,90,3.055555556,9.7,29.65,88.5,39.87,24.42,5.18
23-07-2015,24.6,31.2,79,87,2.555555556,0.5,27.9,83,39.82,10.7,3.02
24-07-2015,24.8,33.2,69,89,2.416666667,1.9,29,79,39.77,12.78,3.71
25-07-2015,25.5,31.7,60,95,1.666666667,1.5,28.6,77.5,39.72,12.17,3.41
26-07-2015,26.6,34.5,50,81,1.444444444,7.7,30.55,65.5,39.67,21.39,5.39
27-07-2015,25.7,37,58,89,0.888888889,12.7,31.35,73.5,39.62,28.83,6.48
28-07-2015,25.3,37,72,89,1.583333333,10.9,31.15,80.5,39.56,26.13,6.06
29-07-2015,24.2,36,57,89,1.222222222,7,30.1,73,39.51,20.31,4.96
30-07-2015,24.9,35.7,53,86,1.583333333,10.5,30.3,69.5,39.45,25.5,6.1
31-07-2015,24.4,36.5,50,87,1.555555556,8.7,30.45,68.5,39.39,22.81,5.73
01-08-2015,24,34.2,68,86,1.777777778,1.3,29.1,77,39.33,11.77,3.44
02-08-2015,23.3,31.6,62,84,2.083333333,0,27.45,73,39.26,9.82,3.3
03-08-2015,24.4,32.4,79,84,2.75,1,28.4,81.5,39.2,11.29,3.26
04-08-2015,24.8,32.4,54,90,2.444444444,4.3,28.6,72,39.13,16.18,4.62
05-08-2015,25.6,35,51,85,1.25,8.3,30.3,68,39.06,22.11,5.33
06-08-2015,24.3,35.7,70,93,1.694444444,7.1,30,81.5,38.99,20.31,4.85
07-08-2015,23.8,33,65,92,1.194444444,1.6,28.4,78.5,38.91,12.11,3.19
08-08-2015,25.4,34.4,69,91,1.5,4.1,29.9,80,38.84,15.8,3.98
09-08-2015,24.7,34.8,3,88,1.166666667,4,29.75,45.5,38.76,15.63,4.76
10-08-2015,23,35.7,65,88,1.111111111,6.7,29.35,76.5,38.68,19.62,4.61
11-08-2015,23.3,36,70,92,1.916666667,5.2,29.65,81,38.6,17.37,4.39
12-08-2015,24,34.5,63,92,1.444444444,4.6,29.25,77.5,38.51,16.45,4.14
13-08-2015,25.4,34,63,88,2,9.1,29.7,75.5,38.43,23.1,5.49
14-08-2015,25.6,34.5,61,88,2.055555556,10.7,30.05,74.5,38.34,25.45,5.99
15-08-2015,25.4,34.1,70,95,2.083333333,2.7,29.75,82.5,38.25,13.56,3.65
16-08-2015,23.4,34,77,95,2.138888889,4.3,28.7,86,38.16,15.91,3.81
17-08-2015,23,32.3,75,94,0.972222222,4.2,27.65,84.5,38.06,15.73,3.52
18-08-2015,23.7,32.1,91,94,0.888888889,1,27.9,92.5,37.97,10.97,2.49
19-08-2015,23.7,31.7,89,94,1.472222222,2.7,27.7,91.5,37.87,13.46,2.95
20-08-2015,23.1,39.2,95,95,1.722222222,0,31.15,95,37.77,9.44,2.29
21-08-2015,22.2,32.5,87,96,2.027777778,0,27.35,91.5,37.66,9.42,2.31
22-08-2015,24.1,29,76,95,1.222222222,1.4,26.55,85.5,37.56,11.45,2.7
23-08-2015,23.6,30.5,69,93,0.972222222,1,27.05,81,37.45,10.84,2.7
24-08-2015,25,33,70,89,0.722222222,4.3,29,79.5,37.34,15.66,3.59
25-08-2015,25.4,33.3,65,94,1.055555556,5.5,29.35,79.5,37.23,17.39,4.05
26-08-2015,25.4,34.8,74,89,1.166666667,6.1,30.1,81.5,37.12,18.23,4.25
27-08-2015,24.9,33.2,69,92,1.583333333,3.6,29.05,80.5,37,14.53,3.65
28-08-2015,25.5,33.3,69,89,1.972222222,5.6,29.4,79,36.89,17.42,4.31
29-08-2015,25.3,33.2,71,91,1.805555556,9.7,29.25,81,36.77,23.37,5.16
30-08-2015,25.6,34.1,65,91,1.611111111,8.2,29.85,78,36.64,21.13,4.94
31-08-2015,25.4,34.1,69,94,0.944444444,4.3,29.75,81.5,36.52,15.4,3.65
01-09-2015,24.1,34.4,74,90,1.333333333,3.6,29.25,82,36.39,14.34,3.52
02-09-2015,24.2,33.4,67,90,1.25,4.6,28.8,78.5,36.26,15.75,3.79
03-09-2015,22.8,34.3,73,93,1.5,6.7,28.55,83,36.13,18.76,4.25
04-09-2015,25.1,33.6,86,91,0.611111111,3,29.35,88.5,36,13.35,3.04
05-09-2015,24.7,32.6,60,94,0.777777778,0,28.65,77,35.87,8.97,2.47
06-09-2015,24.7,34.5,55,92,0.944444444,4.2,29.6,73.5,35.73,15,3.72
07-09-2015,25.4,34.8,73,87,1.25,8,30.1,80,35.59,20.43,4.65
08-09-2015,21.6,33.4,57,95,0.805555556,1.5,27.5,76,35.45,11.02,2.84
09-09-2015,24.7,34.7,59,57,0.777777778,9.3,29.7,58,35.31,22.18,4.87
10-09-2015,24.7,35.8,59,94,0.583333333,7.4,30.25,76.5,35.17,19.4,4.32
11-09-2015,25.5,35.1,66,94,0.916666667,7.7,30.3,80,35.02,19.77,4.48
12-09-2015,24.4,34.4,67,87,1.638888889,3.2,29.4,77,34.87,13.29,3.59
13-09-2015,25.3,33.7,60,92,1.277777778,6.9,29.5,76,34.72,18.51,4.34
14-09-2015,25.7,35.7,62,91,0.583333333,9.8,30.7,76.5,34.57,22.57,4.91
15-09-2015,24.7,35.5,68,92,1.611111111,7.1,30.1,80,34.42,18.67,4.48
16-09-2015,24.5,33.6,64,92,1.861111111,6.2,29.05,78,34.26,17.34,4.26
17-09-2015,24.8,33.4,63,92,2.194444444,6.6,29.1,77.5,34.11,17.84,4.45
18-09-2015,25.6,33.8,65,88,1.555555556,6.1,29.7,76.5,33.95,17.07,4.17
19-09-2015,25.4,35.8,56,88,0.666666667,9.4,30.6,72,33.79,21.64,4.74
20-09-2015,25,36.2,72,89,1.388888889,9.7,30.6,80.5,33.63,21.99,5
21-09-2015,23.6,32,90,90,3.027777778,6.9,27.8,90,33.46,18,3.64
22-09-2015,23.3,27,81,95,2.388888889,0,25.15,88,33.3,8.33,2.13
23-09-2015,24.1,29.8,88,94,0.944444444,0,26.95,91,33.14,8.28,1.95
24-09-2015,22.4,31.4,59,90,1.194444444,0.3,26.9,74.5,32.97,8.66,2.57
25-09-2015,21.4,32.5,52,75,1.777777778,9.7,26.95,63.5,32.8,21.6,4.99
26-09-2015,21.5,32.8,50,87,1.333333333,9.4,27.15,68.5,32.63,21.1,4.63
27-09-2015,22.1,34.1,50,90,0.583333333,9.3,28.1,70,32.46,20.88,4.24
28-09-2015,22.4,34.3,55,90,0.416666667,8.9,28.35,72.5,32.29,20.25,4.07
29-09-2015,22.4,34.7,53,89,0.333333333,8.7,28.55,71,32.12,19.9,3.96
